t,mu_GeV,g1,g2,g3,alpha1,alpha2,alpha3,alpha1_inv,alpha2_inv,alpha3_inv
2.996371849227e-01,1.230624662321e+02,4.616604683678e-01,6.503934466159e-01,1.196666665218e+00,1.696037739091e-02,3.366219637972e-02,1.139558231720e-01,5.896095216230e+01,2.970691480496e+01,8.775330405808e+00
3.020342824020e-01,1.233578128055e+02,4.616666853131e-01,6.503806325984e-01,1.196477948323e+00,1.696083418743e-02,3.366086997114e-02,1.139198838515e-01,5.895936420044e+01,2.970808540770e+01,8.778098837456e+00
3.044313798814e-01,1.236538682027e+02,4.616729024717e-01,6.503678191926e-01,1.196289322603e+00,1.696129100578e-02,3.365954365200e-02,1.138839675586e-01,5.895777624823e+01,2.970925602375e+01,8.780867240911e+00
3.068284773608e-01,1.239506341248e+02,4.616791198438e-01,6.503550063984e-01,1.196100787985e+00,1.696174784597e-02,3.365821742232e-02,1.138480742708e-01,5.895618830567e+01,2.971042665311e+01,8.783635616190e+00
3.092255748402e-01,1.242481122771e+02,4.616853374293e-01,6.503421942160e-01,1.195912344394e+00,1.696220470799e-02,3.365689128207e-02,1.138122039660e-01,5.895460037274e+01,2.971159729576e+01,8.786403963312e+00
3.116226723196e-01,1.245463043688e+02,4.616915552283e-01,6.503293826454e-01,1.195723991756e+00,1.696266159185e-02,3.365556523128e-02,1.137763566217e-01,5.895301244945e+01,2.971276795169e+01,8.789172282294e+00
3.140197697989e-01,1.248452121135e+02,4.616977732408e-01,6.503165716866e-01,1.195535729996e+00,1.696311849755e-02,3.365423926993e-02,1.137405322158e-01,5.895142453579e+01,2.971393862091e+01,8.791940573155e+00
3.164168672783e-01,1.251448372286e+02,4.617039914669e-01,6.503037613397e-01,1.195347559042e+00,1.696357542510e-02,3.365291339803e-02,1.137047307259e-01,5.894983663175e+01,2.971510930339e+01,8.794708835914e+00
3.188139647577e-01,1.254451814358e+02,4.617102099065e-01,6.502909516047e-01,1.195159478818e+00,1.696403237450e-02,3.365158761558e-02,1.136689521299e-01,5.894824873733e+01,2.971627999913e+01,8.797477070587e+00
3.212110622371e-01,1.257462464610e+02,4.617164285598e-01,6.502781424817e-01,1.194971489252e+00,1.696448934575e-02,3.365026192258e-02,1.136331964055e-01,5.894666085251e+01,2.971745070813e+01,8.800245277193e+00
3.236081597165e-01,1.260480340340e+02,4.617226474268e-01,6.502653339706e-01,1.194783590270e+00,1.696494633886e-02,3.364893631903e-02,1.135974635307e-01,5.894507297730e+01,2.971862143037e+01,8.803013455751e+00
3.260052571958e-01,1.263505458890e+02,4.617288665075e-01,6.502525260716e-01,1.194595781797e+00,1.696540335383e-02,3.364761080493e-02,1.135617534833e-01,5.894348511168e+01,2.971979216585e+01,8.805781606277e+00
3.284023546752e-01,1.266537837643e+02,4.617350858019e-01,6.502397187846e-01,1.194408063761e+00,1.696586039066e-02,3.364628538028e-02,1.135260662412e-01,5.894189725566e+01,2.972096291456e+01,8.808549728791e+00
3.307994521546e-01,1.269577494022e+02,4.617413053101e-01,6.502269121098e-01,1.194220436088e+00,1.696631744935e-02,3.364496004509e-02,1.134904017824e-01,5.894030940922e+01,2.972213367648e+01,8.811317823310e+00
3.331965496340e-01,1.272624445493e+02,4.617475250321e-01,6.502141060471e-01,1.194032898705e+00,1.696677452992e-02,3.364363479934e-02,1.134547600848e-01,5.893872157236e+01,2.972330445162e+01,8.814085889852e+00
3.355936471134e-01,1.275678709566e+02,4.617537449679e-01,6.502013005967e-01,1.193845451537e+00,1.696723163236e-02,3.364230964305e-02,1.134191411264e-01,5.893713374507e+01,2.972447523996e+01,8.816853928435e+00
3.379907445928e-01,1.278740303789e+02,4.617599651177e-01,6.501884957585e-01,1.193658094513e+00,1.696768875668e-02,3.364098457622e-02,1.133835448852e-01,5.893554592735e+01,2.972564604149e+01,8.819621939076e+00
3.403878420721e-01,1.281809245755e+02,4.617661854814e-01,6.501756915326e-01,1.193470827560e+00,1.696814590287e-02,3.363965959884e-02,1.133479713393e-01,5.893395811918e+01,2.972681685622e+01,8.822389921795e+00
3.427849395515e-01,1.284885553098e+02,4.617724060590e-01,6.501628879190e-01,1.193283650603e+00,1.696860307095e-02,3.363833471091e-02,1.133124204668e-01,5.893237032058e+01,2.972798768411e+01,8.825157876609e+00
3.451820370309e-01,1.287969243495e+02,4.617786268506e-01,6.501500849178e-01,1.193096563570e+00,1.696906026091e-02,3.363700991244e-02,1.132768922457e-01,5.893078253152e+01,2.972915852518e+01,8.827925803535e+00
3.475791345103e-01,1.291060334666e+02,4.617848478562e-01,6.501372825290e-01,1.192909566388e+00,1.696951747276e-02,3.363568520342e-02,1.132413866542e-01,5.892919475200e+01,2.973032937941e+01,8.830693702591e+00
3.499762319897e-01,1.294158844371e+02,4.617910690759e-01,6.501244807526e-01,1.192722658985e+00,1.696997470651e-02,3.363436058387e-02,1.132059036705e-01,5.892760698202e+01,2.973150024679e+01,8.833461573796e+00
3.523733294690e-01,1.297264790415e+02,4.617972905098e-01,6.501116795888e-01,1.192535841288e+00,1.697043196215e-02,3.363303605377e-02,1.131704432727e-01,5.892601922157e+01,2.973267112732e+01,8.836229417167e+00
3.547704269484e-01,1.300378190645e+02,4.618035121577e-01,6.500988790375e-01,1.192349113224e+00,1.697088923969e-02,3.363171161312e-02,1.131350054391e-01,5.892443147064e+01,2.973384202099e+01,8.838997232722e+00
3.571675244278e-01,1.303499062951e+02,4.618097340198e-01,6.500860790987e-01,1.192162474720e+00,1.697134653913e-02,3.363038726194e-02,1.130995901479e-01,5.892284372923e+01,2.973501292778e+01,8.841765020478e+00
3.595646219072e-01,1.306627425266e+02,4.618159560962e-01,6.500732797726e-01,1.191975925705e+00,1.697180386048e-02,3.362906300021e-02,1.130641973774e-01,5.892125599733e+01,2.973618384769e+01,8.844532780454e+00
3.619617193866e-01,1.309763295566e+02,4.618221783868e-01,6.500604810591e-01,1.191789466105e+00,1.697226120374e-02,3.362773882795e-02,1.130288271059e-01,5.891966827494e+01,2.973735478072e+01,8.847300512668e+00
3.643588168659e-01,1.312906691869e+02,4.618284008916e-01,6.500476829584e-01,1.191603095849e+00,1.697271856891e-02,3.362641474514e-02,1.129934793117e-01,5.891808056205e+01,2.973852572685e+01,8.850068217136e+00
3.667559143453e-01,1.316057632237e+02,4.618346236108e-01,6.500348854704e-01,1.191416814864e+00,1.697317595599e-02,3.362509075179e-02,1.129581539732e-01,5.891649285865e+01,2.973969668607e+01,8.852835893877e+00
3.691530118247e-01,1.319216134777e+02,4.618408465444e-01,6.500220885952e-01,1.191230623079e+00,1.697363336500e-02,3.362376684791e-02,1.129228510688e-01,5.891490516474e+01,2.974086765838e+01,8.855603542909e+00
3.715501093041e-01,1.322382217637e+02,4.618470696923e-01,6.500092923327e-01,1.191044520420e+00,1.697409079592e-02,3.362244303348e-02,1.128875705768e-01,5.891331748032e+01,2.974203864378e+01,8.858371164248e+00
3.739472067835e-01,1.325555899010e+02,4.618532930547e-01,6.499964966832e-01,1.190858506817e+00,1.697454824878e-02,3.362111930852e-02,1.128523124759e-01,5.891172980537e+01,2.974320964224e+01,8.861138757914e+00
3.763443042629e-01,1.328737197132e+02,4.618595166315e-01,6.499837016466e-01,1.190672582198e+00,1.697500572356e-02,3.361979567302e-02,1.128170767443e-01,5.891014213988e+01,2.974438065376e+01,8.863906323923e+00
3.787414017422e-01,1.331926130282e+02,4.618657404228e-01,6.499709072229e-01,1.190486746490e+00,1.697546322027e-02,3.361847212698e-02,1.127818633606e-01,5.890855448387e+01,2.974555167834e+01,8.866673862292e+00
3.811384992216e-01,1.335122716786e+02,4.618719644287e-01,6.499581134121e-01,1.190300999621e+00,1.697592073891e-02,3.361714867040e-02,1.127466723033e-01,5.890696683731e+01,2.974672271597e+01,8.869441373041e+00
3.835355967010e-01,1.338326975011e+02,4.618781886491e-01,6.499453202144e-01,1.190115341521e+00,1.697637827950e-02,3.361582530329e-02,1.127115035511e-01,5.890537920020e+01,2.974789376664e+01,8.872208856186e+00
3.859326941804e-01,1.341538923368e+02,4.618844130841e-01,6.499325276298e-01,1.189929772118e+00,1.697683584203e-02,3.361450202564e-02,1.126763570824e-01,5.890379157254e+01,2.974906483033e+01,8.874976311745e+00
3.883297916598e-01,1.344758580313e+02,4.618906377338e-01,6.499197356583e-01,1.189744291340e+00,1.697729342650e-02,3.361317883745e-02,1.126412328759e-01,5.890220395432e+01,2.975023590705e+01,8.877743739735e+00
3.907268891391e-01,1.347985964348e+02,4.618968625981e-01,6.499069442999e-01,1.189558899116e+00,1.697775103292e-02,3.361185573873e-02,1.126061309102e-01,5.890061634553e+01,2.975140699678e+01,8.880511140174e+00
3.931239866185e-01,1.351221094017e+02,4.619030876772e-01,6.498941535547e-01,1.189373595375e+00,1.697820866129e-02,3.361053272947e-02,1.125710511640e-01,5.889902874617e+01,2.975257809952e+01,8.883278513080e+00
3.955210840979e-01,1.354463987909e+02,4.619093129710e-01,6.498813634227e-01,1.189188380045e+00,1.697866631162e-02,3.360920980968e-02,1.125359936160e-01,5.889744115623e+01,2.975374921526e+01,8.886045858469e+00
3.979181815773e-01,1.357714664659e+02,4.619155384796e-01,6.498685739040e-01,1.189003253055e+00,1.697912398391e-02,3.360788697935e-02,1.125009582448e-01,5.889585357571e+01,2.975492034398e+01,8.888813176360e+00
4.003152790567e-01,1.360973142944e+02,4.619217642030e-01,6.498557849985e-01,1.188818214334e+00,1.697958167815e-02,3.360656423849e-02,1.124659450294e-01,5.889426600460e+01,2.975609148569e+01,8.891580466771e+00
4.027123765360e-01,1.364239441488e+02,4.619279901413e-01,6.498429967065e-01,1.188633263812e+00,1.698003939436e-02,3.360524158709e-02,1.124309539483e-01,5.889267844290e+01,2.975726264037e+01,8.894347729718e+00
4.051094740154e-01,1.367513579060e+02,4.619342162945e-01,6.498302090277e-01,1.188448401417e+00,1.698049713254e-02,3.360391902516e-02,1.123959849804e-01,5.889109089059e+01,2.975843380801e+01,8.897114965218e+00
4.075065714948e-01,1.370795574473e+02,4.619404426626e-01,6.498174219625e-01,1.188263627078e+00,1.698095489269e-02,3.360259655269e-02,1.123610381047e-01,5.888950334768e+01,2.975960498862e+01,8.899882173290e+00
4.099036689742e-01,1.374085446587e+02,4.619466692456e-01,6.498046355106e-01,1.188078940725e+00,1.698141267482e-02,3.360127416969e-02,1.123261132998e-01,5.888791581415e+01,2.976077618217e+01,8.902649353951e+00
4.123007664536e-01,1.377383214303e+02,4.619528960437e-01,6.497918496723e-01,1.187894342288e+00,1.698187047892e-02,3.359995187616e-02,1.122912105447e-01,5.888632829000e+01,2.976194738866e+01,8.905416507218e+00
4.146978639330e-01,1.380688896573e+02,4.619591230568e-01,6.497790644474e-01,1.187709831695e+00,1.698232830500e-02,3.359862967210e-02,1.122563298183e-01,5.888474077523e+01,2.976311860809e+01,8.908183633109e+00
4.170949614123e-01,1.384002512390e+02,4.619653502850e-01,6.497662798362e-01,1.187525408876e+00,1.698278615307e-02,3.359730755750e-02,1.122214710995e-01,5.888315326983e+01,2.976428984044e+01,8.910950731641e+00
4.194920588917e-01,1.387324080795e+02,4.619715777282e-01,6.497534958386e-01,1.187341073760e+00,1.698324402313e-02,3.359598553237e-02,1.121866343674e-01,5.888156577379e+01,2.976546108571e+01,8.913717802830e+00
4.218891563711e-01,1.390653620874e+02,4.619778053866e-01,6.497407124546e-01,1.187156826278e+00,1.698370191517e-02,3.359466359671e-02,1.121518196008e-01,5.887997828710e+01,2.976663234389e+01,8.916484846696e+00
4.242862538505e-01,1.393991151759e+02,4.619840332602e-01,6.497279296843e-01,1.186972666359e+00,1.698415982921e-02,3.359334175052e-02,1.121170267789e-01,5.887839080977e+01,2.976780361497e+01,8.919251863254e+00
4.266833513299e-01,1.397336692627e+02,4.619902613490e-01,6.497151475277e-01,1.186788593933e+00,1.698461776525e-02,3.359201999379e-02,1.120822558806e-01,5.887680334179e+01,2.976897489894e+01,8.922018852523e+00
4.290804488092e-01,1.400690262702e+02,4.619964896531e-01,6.497023659849e-01,1.186604608929e+00,1.698507572329e-02,3.359069832653e-02,1.120475068851e-01,5.887521588314e+01,2.977014619580e+01,8.924785814519e+00
4.314775462886e-01,1.404051881254e+02,4.620027181724e-01,6.496895850559e-01,1.186420711279e+00,1.698553370333e-02,3.358937674874e-02,1.120127797713e-01,5.887362843383e+01,2.977131750554e+01,8.927552749260e+00
4.338746437680e-01,1.407421567599e+02,4.620089469071e-01,6.496768047407e-01,1.186236900911e+00,1.698599170538e-02,3.358805526042e-02,1.119780745186e-01,5.887204099384e+01,2.977248882814e+01,8.930319656763e+00
4.362717412474e-01,1.410799341100e+02,4.620151758571e-01,6.496640250394e-01,1.186053177756e+00,1.698644972943e-02,3.358673386157e-02,1.119433911060e-01,5.887045356318e+01,2.977366016361e+01,8.933086537046e+00
4.386688387268e-01,1.414185221165e+02,4.620214050225e-01,6.496512459520e-01,1.185869541745e+00,1.698690777551e-02,3.358541255219e-02,1.119087295126e-01,5.886886614184e+01,2.977483151193e+01,8.935853390125e+00
4.410659362061e-01,1.417579227251e+02,4.620276344033e-01,6.496384674785e-01,1.185685992807e+00,1.698736584360e-02,3.358409133228e-02,1.118740897178e-01,5.886727872980e+01,2.977600287309e+01,8.938620216017e+00
4.434630336855e-01,1.420981378859e+02,4.620338639996e-01,6.496256896191e-01,1.185502530872e+00,1.698782393370e-02,3.358277020183e-02,1.118394717007e-01,5.886569132707e+01,2.977717424709e+01,8.941387014741e+00
4.458601311649e-01,1.424391695538e+02,4.620400938114e-01,6.496129123737e-01,1.185319155873e+00,1.698828204584e-02,3.358144916086e-02,1.118048754406e-01,5.886410393364e+01,2.977834563392e+01,8.944153786312e+00
4.482572286443e-01,1.427810196885e+02,4.620463238387e-01,6.496001357423e-01,1.185135867738e+00,1.698874017999e-02,3.358012820935e-02,1.117703009167e-01,5.886251654950e+01,2.977951703358e+01,8.946920530749e+00
4.506543261237e-01,1.431236902542e+02,4.620525540816e-01,6.495873597250e-01,1.184952666398e+00,1.698919833618e-02,3.357880734731e-02,1.117357481085e-01,5.886092917464e+01,2.978068844604e+01,8.949687248068e+00
4.530514236031e-01,1.434671832199e+02,4.620587845401e-01,6.495745843219e-01,1.184769551785e+00,1.698965651440e-02,3.357748657475e-02,1.117012169952e-01,5.885934180907e+01,2.978185987131e+01,8.952453938286e+00
4.554485210824e-01,1.438115005594e+02,4.620650152142e-01,6.495618095329e-01,1.184586523829e+00,1.699011471466e-02,3.357616589165e-02,1.116667075562e-01,5.885775445278e+01,2.978303130938e+01,8.955220601421e+00
4.578456185618e-01,1.441566442512e+02,4.620712461040e-01,6.495490353582e-01,1.184403582460e+00,1.699057293696e-02,3.357484529802e-02,1.116322197709e-01,5.885616710575e+01,2.978420276024e+01,8.957987237490e+00
4.602427160412e-01,1.445026162784e+02,4.620774772095e-01,6.495362617977e-01,1.184220727610e+00,1.699103118130e-02,3.357352479387e-02,1.115977536186e-01,5.885457976799e+01,2.978537422388e+01,8.960753846509e+00
4.626398135206e-01,1.448494186291e+02,4.620837085308e-01,6.495234888514e-01,1.184037959210e+00,1.699148944768e-02,3.357220437918e-02,1.115633090790e-01,5.885299243948e+01,2.978654570029e+01,8.963520428497e+00
4.650369110000e-01,1.451970532960e+02,4.620899400678e-01,6.495107165195e-01,1.183855277191e+00,1.699194773612e-02,3.357088405396e-02,1.115288861313e-01,5.885140512023e+01,2.978771718947e+01,8.966286983469e+00
4.674340084793e-01,1.455455222767e+02,4.620961718206e-01,6.494979448020e-01,1.183672681484e+00,1.699240604660e-02,3.356956381821e-02,1.114944847552e-01,5.884981781023e+01,2.978888869141e+01,8.969053511443e+00
4.698311059587e-01,1.458948275734e+02,4.621024037893e-01,6.494851736989e-01,1.183490172020e+00,1.699286437915e-02,3.356824367193e-02,1.114601049301e-01,5.884823050946e+01,2.979006020610e+01,8.971820012435e+00
4.722282034381e-01,1.462449711934e+02,4.621086359739e-01,6.494724032101e-01,1.183307748730e+00,1.699332273375e-02,3.356692361512e-02,1.114257466356e-01,5.884664321793e+01,2.979123173353e+01,8.974586486464e+00
4.746253009175e-01,1.465959551485e+02,4.621148683744e-01,6.494596333359e-01,1.183125411546e+00,1.699378111041e-02,3.356560364779e-02,1.113914098513e-01,5.884505593563e+01,2.979240327370e+01,8.977352933545e+00
4.770223983969e-01,1.469477814556e+02,4.621211009909e-01,6.494468640761e-01,1.182943160400e+00,1.699423950914e-02,3.356428376992e-02,1.113570945567e-01,5.884346866256e+01,2.979357482659e+01,8.980119353697e+00
4.794194958762e-01,1.473004521363e+02,4.621273338233e-01,6.494340954309e-01,1.182760995223e+00,1.699469792994e-02,3.356296398152e-02,1.113228007315e-01,5.884188139870e+01,2.979474639220e+01,8.982885746934e+00
4.818165933556e-01,1.476539692170e+02,4.621335668718e-01,6.494213274003e-01,1.182578915946e+00,1.699515637281e-02,3.356164428259e-02,1.112885283554e-01,5.884029414405e+01,2.979591797053e+01,8.985652113276e+00
4.842136908350e-01,1.480083347291e+02,4.621398001363e-01,6.494085599842e-01,1.182396922502e+00,1.699561483775e-02,3.356032467313e-02,1.112542774080e-01,5.883870689861e+01,2.979708956155e+01,8.988418452738e+00
4.866107883144e-01,1.483635507087e+02,4.621460336170e-01,6.493957931828e-01,1.182215014821e+00,1.699607332477e-02,3.355900515314e-02,1.112200478690e-01,5.883711966237e+01,2.979826116527e+01,8.991184765338e+00
4.890078857938e-01,1.487196191971e+02,4.621522673137e-01,6.493830269961e-01,1.182033192837e+00,1.699653183388e-02,3.355768572262e-02,1.111858397182e-01,5.883553243533e+01,2.979943278168e+01,8.993951051091e+00
4.914049832732e-01,1.490765422402e+02,4.621585012267e-01,6.493702614241e-01,1.181851456480e+00,1.699699036506e-02,3.355636638157e-02,1.111516529353e-01,5.883394521747e+01,2.980060441077e+01,8.996717310016e+00
4.938020807525e-01,1.494343218888e+02,4.621647353558e-01,6.493574964669e-01,1.181669805683e+00,1.699744891834e-02,3.355504712999e-02,1.111174875001e-01,5.883235800880e+01,2.980177605253e+01,8.999483542130e+00
4.961991782319e-01,1.497929601989e+02,4.621709697012e-01,6.493447321244e-01,1.181488240378e+00,1.699790749371e-02,3.355372796788e-02,1.110833433924e-01,5.883077080930e+01,2.980294770695e+01,9.002249747447e+00
4.985962757113e-01,1.501524592312e+02,4.621772042628e-01,6.493319683968e-01,1.181306760497e+00,1.699836609117e-02,3.355240889523e-02,1.110492205921e-01,5.882918361898e+01,2.980411937404e+01,9.005015925987e+00
5.009933731907e-01,1.505128210514e+02,4.621834390408e-01,6.493192052840e-01,1.181125365972e+00,1.699882471073e-02,3.355108991206e-02,1.110151190789e-01,5.882759643782e+01,2.980529105377e+01,9.007782077765e+00
5.033904706701e-01,1.508740477302e+02,4.621896740350e-01,6.493064427861e-01,1.180944056736e+00,1.699928335239e-02,3.354977101836e-02,1.109810388328e-01,5.882600926582e+01,2.980646274614e+01,9.010548202799e+00
5.057875681494e-01,1.512361413432e+02,4.621959092457e-01,6.492936809031e-01,1.180762832721e+00,1.699974201615e-02,3.354845221412e-02,1.109469798338e-01,5.882442210298e+01,2.980763445114e+01,9.013314301104e+00
5.081846656288e-01,1.515991039710e+02,4.622021446728e-01,6.492809196351e-01,1.180581693859e+00,1.700020070202e-02,3.354713349935e-02,1.109129420616e-01,5.882283494929e+01,2.980880616877e+01,9.016080372698e+00
5.105817631082e-01,1.519629376992e+02,4.622083803163e-01,6.492681589821e-01,1.180400640083e+00,1.700065941001e-02,3.354581487405e-02,1.108789254964e-01,5.882124780474e+01,2.980997789902e+01,9.018846417598e+00
5.129788605876e-01,1.523276446185e+02,4.622146161763e-01,6.492553989441e-01,1.180219671326e+00,1.700111814010e-02,3.354449633822e-02,1.108449301180e-01,5.881966066933e+01,2.981114964187e+01,9.021612435820e+00
