mu_GeV,alpha1_inv,alpha2_inv,alpha3_inv,alpha1,alpha2,alpha3
91.20000000000002,59.15952552484134,29.56069718082909,8.27558648003951,0.016903448618432473,0.03382870146406854,0.12083735725703224
99.99899743003469,59.098007817829384,29.605191261801423,8.39154598241654,0.01692104415909445,0.033777859806981426,0.11916755292712188
109.64692419969386,59.036506186037975,29.649707472546876,8.507458439963443,0.016938671757586125,0.033727145568836235,0.1175439183226027
120.22568521114472,58.975020226122496,29.694245262921587,8.623325042370766,0.016956331615755146,0.03367655891388064,0.11596454906738332
131.82508757076113,58.913551225980065,29.738806412515647,8.73914203247211,0.016974023449447293,0.033626097366811186,0.11442770883964248
144.54360299564303,58.85209812814753,29.78338947087118,8.854912514392176,0.016991747648869706,0.03357576211995691,0.11293166345513495
158.48920377729445,58.790659470014084,29.82799242819217,8.970640775001288,0.01700950472430141,0.03352555497683585,0.11147475694119036
173.7802793992754,58.72923553339216,29.872615678460868,9.08592717453575,0.01702729468411728,0.03347547502246456,0.11006031424097294
190.54664159033817,58.66782580443707,29.917258524305762,9.19340936720859,0.01704511776750332,0.03342552256877304,0.10877357463998491
208.93062634532848,58.606429628949925,29.961920082176842,9.299255972148982,0.017062974256087906,0.033375698128066913,0.10753548488126069
229.0883022693207,58.54504602979579,30.006599008119945,9.405050746741951,0.01708086452765042,0.033326002714582706,0.10632584841144156
251.19079550307893,58.483674724990834,30.051294917468592,9.510809649205155,0.01709878875946704,0.033276436264938036,0.10514351951976798
275.42574247764003,58.42231544198726,30.096007438424653,9.616533482437612,0.017116747127097168,0.03322699869894583,0.10398757533848035
301.99888283099676,58.360967917255785,30.140736211489024,9.72222302272526,0.01713473980448372,0.033177689920487766,0.10285713438814816
331.13580600976104,58.299631895891146,30.18548088892382,9.827879020862818,0.017152766964047987,0.0331285098183391,0.1017513542725933
333.3333333333333,58.29522739850659,30.18869452699094,9.835465792474176,0.01715406294179098,0.0331249832319157,0.10167286645083673
363.08386638336117,58.23830713123908,30.230241134243762,9.933502203197671,0.017170828776779452,0.03307945826694829,0.10066942952688854
398.11428312891195,58.176993384542655,30.275016621733972,10.039093272686605,0.01718892541232107,0.0330305351271753,0.09961058960580667
436.52444271346695,58.11569042460642,30.319807035991698,10.14465291006883,0.017207057039050438,0.03298174024699205,0.09857409700113783
478.64042352029963,58.05439802747973,30.36461207149463,10.250181774731608,0.017225223824156363,0.032933073462142776,0.0975592454823743
524.8197640517229,57.993115976156766,30.409431432192097,10.355680505463157,0.017243425933711497,0.03288453459676914,0.0965653584496401
575.4544982087677,57.93184406029091,30.454264831115477,10.461149721344881,0.017261663532741656,0.032836123464004566,0.09559178738830251
630.9744834153563,57.870582075923544,30.499111990008323,10.566590022615717,0.017279936785291806,0.03278783986653793,0.09463791041951053
691.851049840676,57.80932982522694,30.5439726389758,10.672001991413747,0.017298245854488668,0.032739683597147566,0.09370313094062002
758.6010016993915,57.74808711625997,30.58884651615165,10.777386192487008,0.017316590902600352,0.032691654439207955,0.09278687634828443
831.7910045982372,57.68685376273596,30.63373336738161,10.882743173854688,0.017334972091093154,0.032643752167170935,0.09188859683856695
912.042396174837,57.62562958380171,30.678632945922107,10.988073467452475,0.01735338958068573,0.03259597654702286,0.0910077642784313
1000.0,57.56443863237353,30.723527228405224,11.09333591557048,0.017371836219690195,0.03254834617671948,0.09014420978602221
